label,hand,data0,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29,data30,data31,data32,data33,data34,data35,data36,data37,data38,data39,data40,data41
0,0,0.15662650602409636,1.0,0.38955823293172687,0.9840764331210191,0.6184738955823292,0.7993630573248408,0.7309236947791165,0.6114649681528663,0.8192771084337349,0.46178343949044587,0.642570281124498,0.5605095541401274,0.8192771084337349,0.30573248407643316,0.9236947791164658,0.1464968152866242,0.9999999999999999,0.0,0.4417670682730923,0.535031847133758,0.5502008032128514,0.4299363057324841,0.5140562248995983,0.6656050955414013,0.4538152610441767,0.8057324840764332,0.22489959839357426,0.5636942675159236,0.3253012048192771,0.4872611464968153,0.31726907630522083,0.7070063694267517,0.2690763052208835,0.8280254777070064,0.0,0.6305732484076434,0.0682730923694779,0.6050955414012739,0.09638554216867469,0.7611464968152867,0.08032128514056225,0.8375796178343949
0,0,0.04669260700389105,1.0,0.3463035019455253,0.9244791666666666,0.5797665369649806,0.7447916666666666,0.688715953307393,0.5546875,0.7276264591439688,0.40104166666666663,0.6342412451361867,0.4921875,0.8326848249027238,0.2734375,0.9299610894941635,0.13541666666666666,1.0,0.0,0.42801556420233466,0.4765625,0.5680933852140078,0.3489583333333333,0.5058365758754864,0.5651041666666666,0.4474708171206226,0.640625,0.2178988326848249,0.49479166666666663,0.36575875486381326,0.4036458333333333,0.3424124513618677,0.6067708333333333,0.27626459143968873,0.6614583333333333,0.0,0.5338541666666666,0.13618677042801558,0.4817708333333333,0.15175097276264593,0.625,0.09727626459143969,0.6640625
0,0,0.015037593984962405,1.0,0.33458646616541354,0.9244791666666666,0.5601503759398496,0.7239583333333333,0.6466165413533834,0.5260416666666666,0.7105263157894737,0.37760416666666663,0.6165413533834586,0.4895833333333333,0.8045112781954886,0.26822916666666663,0.9172932330827067,0.13541666666666666,1.0,0.0,0.41353383458646614,0.47135416666666663,0.5338345864661653,0.3359375,0.48120300751879697,0.5572916666666666,0.4323308270676691,0.6276041666666666,0.20676691729323307,0.48697916666666663,0.34962406015037595,0.390625,0.3308270676691729,0.6015625,0.26691729323308266,0.6536458333333333,0.0,0.5182291666666666,0.14285714285714285,0.46354166666666663,0.15413533834586465,0.6119791666666666,0.09398496240601503,0.6536458333333333
0,0,0.027450980392156862,1.0,0.3607843137254902,0.9095607235142119,0.580392156862745,0.7054263565891473,0.6431372549019607,0.5116279069767442,0.6823529411764706,0.37467700258397935,0.6392156862745098,0.4909560723514212,0.8235294117647058,0.2739018087855297,0.9254901960784314,0.13953488372093023,1.0,0.0,0.42745098039215684,0.47545219638242897,0.5411764705882353,0.34625322997416025,0.49411764705882355,0.5607235142118864,0.45098039215686275,0.6330749354005168,0.21176470588235294,0.4935400516795866,0.34901960784313724,0.40310077519379844,0.33725490196078434,0.6046511627906977,0.2784313725490196,0.6640826873385013,0.0,0.5271317829457365,0.12941176470588234,0.47545219638242897,0.14509803921568626,0.6175710594315246,0.09411764705882353,0.6563307493540051
0,0,0.012145748987854251,1.0,0.340080971659919,0.9216710182767625,0.5748987854251012,0.7336814621409922,0.6437246963562753,0.5274151436031331,0.6477732793522267,0.3733681462140992,0.6558704453441295,0.4856396866840731,0.8421052631578947,0.27154046997389036,0.9352226720647774,0.1409921671018277,1.0,0.0,0.4291497975708502,0.4804177545691906,0.5384615384615384,0.3472584856396867,0.4736842105263158,0.5744125326370757,0.4534412955465587,0.6266318537859008,0.20647773279352227,0.49869451697127937,0.32388663967611336,0.412532637075718,0.30364372469635625,0.6214099216710183,0.2631578947368421,0.660574412532637,0.0,0.5326370757180157,0.09716599190283401,0.47258485639686687,0.11336032388663968,0.6214099216710183,0.07692307692307693,0.6657963446475196
0,0,0.02066115702479339,1.0,0.3677685950413223,0.9289473684210526,0.5950413223140496,0.7447368421052631,0.6487603305785125,0.5447368421052632,0.6818181818181819,0.3894736842105263,0.6652892561983471,0.49473684210526314,0.8512396694214877,0.2763157894736842,0.9380165289256198,0.14210526315789473,1.0,0.0,0.43388429752066116,0.48157894736842105,0.5454545454545454,0.35,0.47520661157024796,0.5736842105263158,0.43388429752066116,0.6421052631578947,0.21487603305785125,0.5,0.32644628099173556,0.4105263157894737,0.30578512396694213,0.6210526315789473,0.25619834710743805,0.6657894736842105,0.0,0.5368421052631579,0.10743801652892562,0.47368421052631576,0.11570247933884298,0.6236842105263157,0.07851239669421488,0.6657894736842105
0,0,0.02066115702479339,1.0,0.359504132231405,0.9368421052631579,0.5867768595041323,0.7552631578947369,0.6487603305785125,0.5552631578947368,0.6818181818181819,0.39473684210526316,0.6652892561983471,0.49736842105263157,0.8512396694214877,0.2789473684210526,0.9421487603305785,0.14210526315789473,1.0,0.0,0.43388429752066116,0.4842105263157895,0.5454545454545454,0.35526315789473684,0.47520661157024796,0.5789473684210527,0.43388429752066116,0.6447368421052632,0.21487603305785125,0.5026315789473684,0.32644628099173556,0.4131578947368421,0.30165289256198347,0.6236842105263157,0.25619834710743805,0.6684210526315789,0.0,0.5368421052631579,0.10330578512396695,0.4763157894736842,0.1115702479338843,0.6263157894736842,0.07851239669421488,0.6710526315789473
0,0,0.02953586497890295,1.0,0.3586497890295358,0.9496021220159151,0.6075949367088607,0.7718832891246684,0.6919831223628692,0.5649867374005305,0.7046413502109704,0.3872679045092838,0.6877637130801687,0.4907161803713528,0.8734177215189872,0.27055702917771884,0.9493670886075949,0.13793103448275862,0.9999999999999999,0.0,0.43881856540084385,0.48275862068965514,0.561181434599156,0.35809018567639256,0.4852320675105485,0.5994694960212201,0.47679324894514763,0.636604774535809,0.20675105485232065,0.5013262599469496,0.3291139240506329,0.41379310344827586,0.2995780590717299,0.6312997347480106,0.2742616033755274,0.6578249336870026,0.0,0.5358090185676392,0.0970464135021097,0.47480106100795755,0.10126582278481011,0.6339522546419097,0.08016877637130801,0.6737400530503979
0,0,0.03404255319148936,1.0,0.3617021276595745,0.9375,0.6,0.7578125,0.6808510638297872,0.5520833333333333,0.6723404255319149,0.37760416666666663,0.6978723404255319,0.49479166666666663,0.8765957446808511,0.27604166666666663,0.9574468085106383,0.140625,1.0,0.0,0.4468085106382979,0.4895833333333333,0.5446808510638298,0.3671875,0.46382978723404256,0.5963541666666666,0.451063829787234,0.640625,0.2127659574468085,0.5130208333333333,0.3148936170212766,0.4270833333333333,0.2893617021276596,0.6354166666666666,0.2723404255319149,0.6692708333333333,0.0,0.546875,0.08085106382978724,0.4817708333333333,0.1021276595744681,0.6302083333333333,0.08936170212765958,0.6744791666666666
0,0,0.05263157894736842,1.0,0.3771929824561403,0.9355670103092784,0.6228070175438596,0.75,0.6842105263157894,0.5438144329896907,0.6578947368421052,0.38144329896907214,0.706140350877193,0.4845360824742268,0.8771929824561403,0.2757731958762887,0.9517543859649122,0.14175257731958762,1.0,0.0,0.4473684210526315,0.48195876288659795,0.5394736842105263,0.3530927835051546,0.47368421052631576,0.5798969072164948,0.4780701754385965,0.6237113402061856,0.21052631578947367,0.5103092783505154,0.3026315789473684,0.4175257731958763,0.293859649122807,0.6237113402061856,0.2807017543859649,0.6597938144329897,0.0,0.5489690721649484,0.06140350877192982,0.4896907216494845,0.08771929824561403,0.6365979381443299,0.08333333333333333,0.6752577319587628
0,0,0.06493506493506493,1.0,0.3939393939393939,0.9256410256410257,0.6103896103896104,0.7487179487179487,0.6666666666666666,0.5538461538461539,0.670995670995671,0.39487179487179486,0.6883116883116883,0.48717948717948717,0.8701298701298701,0.27692307692307694,0.948051948051948,0.13846153846153847,1.0,0.0,0.4458874458874459,0.48717948717948717,0.5497835497835498,0.36666666666666664,0.4805194805194805,0.5871794871794872,0.4588744588744589,0.6358974358974359,0.22077922077922077,0.5102564102564102,0.3246753246753247,0.41794871794871796,0.30735930735930733,0.617948717948718,0.2727272727272727,0.6564102564102564,0.0,0.5512820512820513,0.09523809523809523,0.4794871794871795,0.11255411255411256,0.6205128205128205,0.08225108225108226,0.6615384615384615
0,0,0.08407079646017698,0.9999999999999999,0.41150442477876104,0.9285714285714285,0.6371681415929203,0.7551020408163265,0.6946902654867256,0.5561224489795918,0.6769911504424778,0.385204081632653,0.6946902654867256,0.49234693877551017,0.8761061946902655,0.2755102040816326,0.9513274336283186,0.1377551020408163,1.0,0.0,0.4469026548672566,0.4897959183673469,0.5575221238938053,0.36734693877551017,0.4911504424778761,0.586734693877551,0.4646017699115044,0.645408163265306,0.2168141592920354,0.5153061224489796,0.33185840707964603,0.41581632653061223,0.3141592920353982,0.6198979591836734,0.2831858407079646,0.6658163265306122,0.0,0.5561224489795918,0.09292035398230089,0.47959183673469385,0.11946902654867256,0.625,0.09292035398230089,0.673469387755102
0,0,0.11013215859030838,1.0,0.4140969162995595,0.9335038363171356,0.643171806167401,0.7570332480818415,0.7180616740088106,0.5601023017902814,0.6916299559471366,0.3861892583120205,0.7048458149779736,0.48593350383631717,0.8898678414096917,0.2736572890025576,0.9603524229074891,0.13554987212276215,1.0,0.0,0.4537444933920705,0.4884910485933504,0.5462555066079295,0.36317135549872126,0.4669603524229075,0.5907928388746804,0.4493392070484582,0.6496163682864451,0.21585903083700442,0.5166240409207161,0.30396475770925113,0.42710997442455245,0.28634361233480177,0.6342710997442456,0.26872246696035246,0.6751918158567776,0.0,0.5575447570332481,0.06607929515418502,0.49360613810741694,0.09251101321585904,0.6342710997442456,0.08370044052863437,0.6751918158567776
0,0,0.08370044052863437,0.9999999999999999,0.40528634361233484,0.9314720812182741,0.6123348017621146,0.7563451776649746,0.6607929515418502,0.5609137055837563,0.6651982378854626,0.39847715736040606,0.6916299559471366,0.4949238578680203,0.8722466960352424,0.2766497461928934,0.9515418502202644,0.13705583756345177,1.0,0.0,0.44493392070484583,0.49238578680203043,0.5506607929515419,0.3680203045685279,0.4757709251101322,0.5888324873096447,0.44493392070484583,0.6446700507614213,0.21585903083700442,0.5177664974619289,0.31718061674008813,0.42385786802030456,0.2995594713656388,0.6269035532994923,0.26872246696035246,0.6725888324873096,0.0,0.5583756345177665,0.08370044052863437,0.49238578680203043,0.11013215859030838,0.631979695431472,0.0881057268722467,0.6725888324873096
0,0,0.08733624454148471,0.9999999999999999,0.4017467248908297,0.923469387755102,0.6200873362445415,0.7474489795918366,0.6899563318777292,0.5510204081632653,0.6681222707423581,0.3826530612244898,0.6986899563318777,0.4897959183673469,0.8820960698689956,0.2780612244897959,0.9563318777292575,0.1377551020408163,1.0,0.0,0.4541484716157205,0.49234693877551017,0.5371179039301309,0.3596938775510204,0.46288209606986896,0.5816326530612245,0.4497816593886463,0.6428571428571428,0.21834061135371177,0.5178571428571428,0.3056768558951965,0.4209183673469387,0.2794759825327511,0.6275510204081632,0.2663755458515284,0.673469387755102,0.0,0.5535714285714285,0.074235807860262,0.47959183673469385,0.09606986899563319,0.6275510204081632,0.08296943231441048,0.6760204081632653
0,0,0.059574468085106386,1.0,0.36595744680851067,0.9259259259259258,0.574468085106383,0.7566137566137565,0.6425531914893617,0.5608465608465608,0.6468085106382979,0.3915343915343915,0.676595744680851,0.4894179894179894,0.8680851063829788,0.2777777777777778,0.948936170212766,0.1402116402116402,1.0,0.0,0.43829787234042555,0.48677248677248675,0.5319148936170213,0.3571428571428571,0.43829787234042555,0.5846560846560847,0.4127659574468085,0.6455026455026455,0.2127659574468085,0.5052910052910052,0.3021276595744681,0.41798941798941797,0.26382978723404255,0.6296296296296295,0.24680851063829787,0.6666666666666666,0.0,0.5396825396825397,0.08085106382978724,0.4656084656084656,0.09361702127659574,0.6137566137566137,0.07659574468085106,0.6587301587301587
0,0,0.05371900826446281,1.0,0.3553719008264463,0.9243243243243244,0.5619834710743802,0.7594594594594595,0.628099173553719,0.5648648648648649,0.6115702479338843,0.40540540540540543,0.6611570247933884,0.5027027027027027,0.859504132231405,0.28378378378378377,0.9421487603305785,0.14054054054054055,1.0,0.0,0.43388429752066116,0.4918918918918919,0.5247933884297521,0.35945945945945945,0.4256198347107438,0.5837837837837838,0.3925619834710744,0.6513513513513514,0.21487603305785125,0.5027027027027027,0.30578512396694213,0.40810810810810816,0.2644628099173554,0.6162162162162163,0.23553719008264462,0.6675675675675676,0.0,0.5351351351351352,0.08264462809917356,0.45675675675675675,0.08677685950413223,0.5972972972972973,0.06611570247933884,0.645945945945946
0,0,0.023622047244094488,1.0,0.3188976377952756,0.9311294765840221,0.5314960629921259,0.7465564738292011,0.5748031496062992,0.5454545454545454,0.5551181102362205,0.3856749311294766,0.6259842519685039,0.5013774104683195,0.8267716535433071,0.2809917355371901,0.9291338582677166,0.14049586776859505,1.0,0.0,0.4094488188976378,0.4820936639118457,0.515748031496063,0.34710743801652894,0.421259842519685,0.5730027548209367,0.37401574803149606,0.6446280991735538,0.20078740157480315,0.4903581267217631,0.30708661417322836,0.38842975206611574,0.2637795275590551,0.6033057851239669,0.22440944881889763,0.6611570247933884,0.0,0.5179063360881543,0.09842519685039369,0.44077134986225897,0.10236220472440945,0.5895316804407713,0.06692913385826771,0.6418732782369146
0,0,0.01984126984126984,1.0,0.3134920634920635,0.9366391184573003,0.5198412698412698,0.7603305785123967,0.5674603174603174,0.5619834710743802,0.5674603174603174,0.40771349862258954,0.6190476190476191,0.5013774104683195,0.8174603174603174,0.2837465564738292,0.9246031746031745,0.14325068870523416,1.0,0.0,0.40476190476190477,0.4820936639118457,0.5079365079365079,0.3608815426997245,0.41666666666666663,0.5895316804407713,0.369047619047619,0.6556473829201102,0.1984126984126984,0.4903581267217631,0.30158730158730157,0.3994490358126722,0.26190476190476186,0.6115702479338843,0.21825396825396826,0.6639118457300276,0.0,0.5179063360881543,0.09126984126984126,0.4490358126721763,0.0992063492063492,0.5977961432506887,0.06349206349206349,0.6418732782369146
0,0,0.0,1.0,0.2733812949640288,0.9321533923303835,0.47482014388489213,0.7551622418879056,0.5575539568345323,0.5457227138643068,0.5971223021582734,0.37168141592920356,0.6115107913669066,0.504424778761062,0.8165467625899281,0.28908554572271383,0.920863309352518,0.14749262536873156,1.0,0.0,0.4172661870503597,0.47787610619469023,0.5071942446043166,0.3392330383480826,0.3920863309352518,0.5752212389380531,0.3597122302158274,0.640117994100295,0.22302158273381295,0.471976401179941,0.3129496402877698,0.3687315634218289,0.2446043165467626,0.5929203539823009,0.21582733812949642,0.6519174041297935,0.03237410071942446,0.4837758112094395,0.11151079136690648,0.40117994100294985,0.09712230215827339,0.5634218289085545,0.07194244604316546,0.6194690265486725
0,0,0.0,1.0,0.26618705035971224,0.9478260869565217,0.47482014388489213,0.7710144927536232,0.525179856115108,0.5652173913043478,0.5323741007194245,0.3884057971014493,0.5899280575539568,0.5043478260869565,0.7949640287769785,0.2927536231884058,0.9100719424460432,0.14782608695652175,1.0,0.0,0.3956834532374101,0.4753623188405797,0.48561151079136694,0.34202898550724636,0.37410071942446044,0.5826086956521739,0.3273381294964029,0.6608695652173913,0.20503597122302158,0.47246376811594204,0.28776978417266186,0.37971014492753624,0.22661870503597123,0.6028985507246377,0.19424460431654678,0.6608695652173913,0.017985611510791366,0.48985507246376814,0.09352517985611511,0.42028985507246375,0.08273381294964029,0.5797101449275363,0.05755395683453238,0.6289855072463768
0,0,0.1318181818181818,1.0,0.44545454545454544,0.9265822784810127,0.6681818181818181,0.7493670886075949,0.6636363636363636,0.5721518987341773,0.6136363636363636,0.4329113924050633,0.7,0.5037974683544304,0.859090909090909,0.2810126582278481,0.95,0.13670886075949368,1.0,0.0,0.44999999999999996,0.5012658227848101,0.4954545454545454,0.37468354430379747,0.44545454545454544,0.5721518987341773,0.42727272727272725,0.6531645569620254,0.21818181818181817,0.529113924050633,0.2772727272727273,0.44050632911392407,0.2909090909090909,0.620253164556962,0.2727272727272727,0.6810126582278481,0.0,0.5746835443037975,0.05454545454545454,0.5088607594936709,0.10454545454545454,0.6329113924050633,0.10909090909090909,0.6810126582278481
0,0,0.3895348837209302,0.9999999999999999,0.7558139534883721,0.9042056074766355,0.9651162790697674,0.7219626168224299,0.8837209302325582,0.5560747663551402,0.7267441860465116,0.42990654205607476,0.8837209302325582,0.4836448598130841,0.9651162790697674,0.27102803738317754,1.0,0.1308411214953271,0.9825581395348837,0.0,0.5581395348837209,0.5070093457943925,0.5872093023255814,0.40654205607476634,0.5988372093023255,0.6051401869158878,0.5930232558139534,0.6775700934579438,0.26744186046511625,0.5560747663551402,0.3372093023255814,0.4813084112149532,0.41860465116279066,0.6495327102803737,0.4069767441860465,0.7009345794392523,0.0,0.6191588785046729,0.06976744186046512,0.5630841121495327,0.1744186046511628,0.6752336448598131,0.18023255813953487,0.7172897196261682
0,0,0.57396449704142,1.0,0.8875739644970414,0.8986175115207373,1.0,0.7142857142857143,0.8520710059171598,0.5576036866359447,0.6745562130177515,0.44239631336405527,0.8875739644970414,0.4838709677419355,0.8757396449704142,0.26036866359447003,0.8284023668639053,0.12211981566820276,0.7337278106508875,0.0,0.57396449704142,0.5299539170506913,0.47337278106508873,0.42626728110599077,0.57396449704142,0.6129032258064516,0.6390532544378698,0.6705069124423964,0.28994082840236685,0.5921658986175116,0.22485207100591714,0.5207373271889401,0.3964497041420118,0.6751152073732719,0.4556213017751479,0.7188940092165899,0.05325443786982249,0.6682027649769585,0.0,0.6175115207373272,0.17751479289940827,0.7188940092165899,0.2485207100591716,0.7534562211981567
0,0,0.64,1.0,0.9314285714285714,0.8838268792710706,1.0,0.6993166287015945,0.8114285714285714,0.5444191343963554,0.6057142857142858,0.43052391799544415,0.8628571428571429,0.4760820045558086,0.8228571428571428,0.2574031890660592,0.76,0.1184510250569476,0.6514285714285715,0.0,0.5657142857142857,0.5261958997722096,0.44,0.41913439635535304,0.5771428571428572,0.5990888382687927,0.6514285714285715,0.662870159453303,0.3028571428571429,0.592255125284738,0.21714285714285714,0.521640091116173,0.4114285714285714,0.6674259681093394,0.48,0.7129840546697038,0.08,0.6719817767653758,0.0,0.612756264236902,0.18857142857142858,0.7107061503416856,0.28,0.7494305239179954
0,0,0.6526946107784432,1.0,0.9520958083832336,0.882903981264637,1.0,0.6955503512880562,0.7604790419161677,0.5550351288056206,0.5568862275449102,0.4566744730679157,0.9161676646706587,0.477751756440281,0.8922155688622755,0.25526932084309134,0.8323353293413174,0.117096018735363,0.7305389221556887,0.0,0.6047904191616766,0.5175644028103045,0.44311377245508987,0.4215456674473068,0.5449101796407186,0.5971896955503513,0.592814371257485,0.6533957845433255,0.3293413173652695,0.5807962529274004,0.2155688622754491,0.5245901639344263,0.38323353293413176,0.6651053864168618,0.44910179640718567,0.7072599531615925,0.08383233532934133,0.6510538641686182,0.0,0.6159250585480094,0.17365269461077845,0.711943793911007,0.251497005988024,0.7400468384074942
0,0,0.6390532544378698,1.0,0.9349112426035503,0.8767772511848342,1.0,0.6872037914691944,0.7928994082840236,0.5450236966824645,0.6272189349112426,0.4502369668246446,0.8994082840236686,0.4786729857819906,0.8816568047337278,0.25355450236966826,0.8224852071005917,0.11848341232227488,0.7218934911242604,0.0,0.591715976331361,0.5165876777251185,0.4378698224852071,0.4241706161137441,0.5325443786982248,0.5971563981042655,0.5857988165680473,0.6469194312796209,0.3136094674556213,0.580568720379147,0.20118343195266272,0.5165876777251185,0.3727810650887574,0.6587677725118484,0.4378698224852071,0.7014218009478673,0.07100591715976332,0.6540284360189574,0.0,0.6066350710900474,0.17159763313609466,0.7061611374407584,0.27218934911242604,0.7417061611374408
0,0,0.5963855421686747,1.0,0.9216867469879518,0.875,1.0,0.6745283018867925,0.8012048192771085,0.5235849056603773,0.6385542168674699,0.4245283018867924,0.8855421686746988,0.47877358490566035,0.855421686746988,0.25471698113207547,0.8012048192771085,0.12028301886792453,0.7048192771084337,0.0,0.5662650602409639,0.5165094339622641,0.44578313253012053,0.41981132075471694,0.5602409638554218,0.5990566037735848,0.5903614457831325,0.6415094339622641,0.28915662650602414,0.5778301886792453,0.21686746987951808,0.5141509433962264,0.4036144578313253,0.6674528301886792,0.43373493975903615,0.7004716981132075,0.03614457831325302,0.6485849056603773,0.0,0.6014150943396226,0.18072289156626506,0.7075471698113207,0.24096385542168675,0.7405660377358491
